,word,frequency,decade,count,freq_entropy
2665157,honore,1.6296664480197517e-07,1960,18.0,1.771696507813113
324684,honore,2.2990096556106525e-07,1850,18.0,1.771696507813113
2349232,honore,3.559616999449328e-07,1950,18.0,1.771696507813113
1198415,honore,8.617642649885473e-08,1900,18.0,1.771696507813113
2958714,honore,1.653014625501478e-07,1970,18.0,1.771696507813113
474721,honore,2.240152903876607e-07,1860,18.0,1.771696507813113
3237176,honore,4.293532417926201e-07,1980,18.0,1.771696507813113
979206,honore,2.3248940917745437e-07,1890,18.0,1.771696507813113
76275,honore,7.128315379482999e-08,1830,18.0,1.771696507813113
3870924,honore,1.8853543069363725e-07,2000,18.0,1.771696507813113
3549657,honore,3.053510740045471e-07,1990,18.0,1.771696507813113
1319351,honore,5.9723269741184645e-06,1910,18.0,1.771696507813113
825586,honore,9.328746326572917e-08,1880,18.0,1.771696507813113
166604,honore,4.758139883721767e-07,1840,18.0,1.771696507813113
2074782,honore,3.6836463252578667e-07,1940,18.0,1.771696507813113
1805193,honore,2.468905777667464e-07,1930,18.0,1.771696507813113
649902,honore,1.5231486610355525e-07,1870,18.0,1.771696507813113
320980,chan,2.873762069513316e-07,1850,18.0,1.77517666185625
1381623,chan,1.2442347862746802e-07,1910,18.0,1.77517666185625
806311,chan,2.332186581643229e-07,1880,18.0,1.77517666185625
254047,chan,5.947674854652209e-08,1840,18.0,1.77517666185625
2345236,chan,4.350642999326956e-07,1950,18.0,1.77517666185625
3813140,chan,3.1108346064450145e-06,2000,18.0,1.77517666185625
1516907,chan,3.205346665610499e-06,1920,18.0,1.77517666185625
993414,chan,1.394936455064726e-07,1890,18.0,1.77517666185625
3193819,chan,1.9203799541997187e-05,1980,18.0,1.77517666185625
2061973,chan,6.95799861437597e-07,1940,18.0,1.77517666185625
1155041,chan,2.585292794965643e-07,1900,18.0,1.77517666185625
100771,chan,7.128315379482999e-08,1830,18.0,1.77517666185625
2638414,chan,5.296415956064192e-07,1960,18.0,1.77517666185625
3519681,chan,1.3910437815762698e-06,1990,18.0,1.77517666185625
1759348,chan,6.99523303672448e-06,1930,18.0,1.77517666185625
501397,chan,1.1200764519383036e-07,1860,18.0,1.77517666185625
2903150,chan,3.3886799822780304e-06,1970,18.0,1.77517666185625
625556,chan,5.07716220345184e-07,1870,18.0,1.77517666185625
1139201,cortes,6.463231987414105e-07,1900,18.0,1.7792750721812836
2342000,cortes,5.141668999204584e-07,1950,18.0,1.7792750721812836
2059277,cortes,8.185880722795259e-07,1940,18.0,1.7792750721812836
1531890,cortes,8.842335629270342e-07,1920,18.0,1.7792750721812836
1772373,cortes,1.604788755483851e-06,1930,18.0,1.7792750721812836
434564,cortes,6.216424308257584e-06,1860,18.0,1.7792750721812836
145698,cortes,3.5686049127913253e-06,1840,18.0,1.7792750721812836
2955109,cortes,2.0662682818768482e-07,1970,18.0,1.7792750721812836
1364742,cortes,2.0737246437911337e-07,1910,18.0,1.7792750721812836
784306,cortes,8.395871693915624e-07,1880,18.0,1.7792750721812836
2763,cortes,3.015277405521308e-05,1830,18.0,1.7792750721812836
3520308,cortes,1.323187987353037e-06,1990,18.0,1.7792750721812836
302513,cortes,1.0345543450247936e-06,1850,18.0,1.7792750721812836
960202,cortes,6.97468227532363e-07,1890,18.0,1.7792750721812836
597965,cortes,1.243904739845701e-05,1870,18.0,1.7792750721812836
3231433,cortes,5.854816933535728e-07,1980,18.0,1.7792750721812836
3866264,cortes,2.199580024759101e-07,2000,18.0,1.7792750721812836
2629727,cortes,8.963165464108634e-07,1960,18.0,1.7792750721812836
452530,darien,8.960611615506428e-07,1860,18.0,1.779996178658593
1348717,darien,4.1474492875822673e-07,1910,18.0,1.779996178658593
2349471,darien,3.559616999449328e-07,1950,18.0,1.779996178658593
1795641,darien,3.703358666501195e-07,1930,18.0,1.779996178658593
3544733,darien,3.732068682277797e-07,1990,18.0,1.779996178658593
4981,darien,1.4470480220350483e-05,1830,18.0,1.779996178658593
1142618,darien,5.170585589931285e-07,1900,18.0,1.779996178658593
3850928,darien,3.456482896050016e-07,2000,18.0,1.779996178658593
1546414,darien,3.684306512195976e-07,1920,18.0,1.779996178658593
971139,darien,3.2548517284843605e-07,1890,18.0,1.779996178658593
160458,darien,7.731977311047872e-07,1840,18.0,1.779996178658593
3257129,darien,1.9516056445119094e-07,1980,18.0,1.779996178658593
2635254,darien,6.518665792079006e-07,1960,18.0,1.779996178658593
2069342,darien,4.502234397537393e-07,1940,18.0,1.779996178658593
623685,darien,6.092594644142209e-07,1870,18.0,1.779996178658593
2927684,darien,5.785551189255173e-07,1970,18.0,1.779996178658593
788425,darien,6.063685112272395e-07,1880,18.0,1.779996178658593
291296,darien,3.620940207586778e-06,1850,18.0,1.779996178658593
3525923,kenyon,9.499811191252572e-07,1990,18.0,1.7804772700498805
1345516,kenyon,5.391684073856948e-07,1910,18.0,1.7804772700498805
960758,kenyon,6.509703456968721e-07,1890,18.0,1.7804772700498805
429494,kenyon,1.853726527957892e-05,1860,18.0,1.7804772700498805
3242796,kenyon,3.512890160121437e-07,1980,18.0,1.7804772700498805
1112841,kenyon,1.0384259393111997e-05,1900,18.0,1.7804772700498805
1775331,kenyon,1.2756013184615229e-06,1930,18.0,1.7804772700498805
650211,kenyon,1.5231486610355525e-07,1870,18.0,1.7804772700498805
2912788,kenyon,1.4463877973137934e-06,1970,18.0,1.7804772700498805
805950,kenyon,2.332186581643229e-07,1880,18.0,1.7804772700498805
35274,kenyon,4.2769892276898e-07,1830,18.0,1.7804772700498805
3825660,kenyon,1.1940577277263693e-06,2000,18.0,1.7804772700498805
345964,kenyon,1.1495048278053262e-07,1850,18.0,1.7804772700498805
2338496,kenyon,6.328207999021026e-07,1950,18.0,1.7804772700498805
2083323,kenyon,2.4557642168385776e-07,1940,18.0,1.7804772700498805
169210,kenyon,4.163372398256546e-07,1840,18.0,1.7804772700498805
2631067,kenyon,8.148332240098758e-07,1960,18.0,1.7804772700498805
1521402,kenyon,2.0263685817077867e-06,1920,18.0,1.7804772700498805
1506623,dawes,1.982156903561435e-05,1920,18.0,1.7806162743866036
344986,dawes,1.1495048278053262e-07,1850,18.0,1.7806162743866036
3847601,dawes,4.084934331695474e-07,2000,18.0,1.7806162743866036
169913,dawes,3.568604912791325e-07,1840,18.0,1.7806162743866036
2072249,dawes,4.0929403613976293e-07,1940,18.0,1.7806162743866036
3520897,dawes,1.2892600902414206e-06,1990,18.0,1.7806162743866036
478686,dawes,2.240152903876607e-07,1860,18.0,1.7806162743866036
1139813,dawes,6.463231987414105e-07,1900,18.0,1.7806162743866036
1759160,dawes,7.242123614491226e-06,1930,18.0,1.7806162743866036
607895,dawes,2.589352723760439e-06,1870,18.0,1.7806162743866036
1354934,dawes,2.903214501307587e-07,1910,18.0,1.7806162743866036
2625309,dawes,1.18150817481432e-06,1960,18.0,1.7806162743866036
780458,dawes,1.1194495591887498e-06,1880,18.0,1.7806162743866036
2348417,dawes,3.955129999388142e-07,1950,18.0,1.7806162743866036
23809,dawes,9.979641531276196e-07,1830,18.0,1.7806162743866036
3267105,dawes,1.5612845156095273e-07,1980,18.0,1.7806162743866036
947156,dawes,1.999408918926107e-06,1890,18.0,1.7806162743866036
2954827,dawes,2.0662682818768482e-07,1970,18.0,1.7806162743866036
1151825,cornelia,3.016174927459916e-07,1900,18.0,1.7886573586984664
75571,cornelia,7.128315379482999e-08,1830,18.0,1.7886573586984664
2325600,cornelia,1.423846799779731e-06,1950,18.0,1.7886573586984664
1506866,cornelia,1.838468949585792e-05,1920,18.0,1.7886573586984664
2062857,cornelia,6.548704578236207e-07,1940,18.0,1.7886573586984664
3222910,cornelia,8.587064835852401e-07,1980,18.0,1.7886573586984664
178221,cornelia,2.379069941860884e-07,1840,18.0,1.7886573586984664
345940,cornelia,1.1495048278053262e-07,1850,18.0,1.7886573586984664
1356491,cornelia,2.903214501307587e-07,1910,18.0,1.7886573586984664
1794823,cornelia,3.703358666501195e-07,1930,18.0,1.7886573586984664
760333,cornelia,1.9217217432740204e-05,1880,18.0,1.7886573586984664
3524268,cornelia,1.01783691334849e-06,1990,18.0,1.7886573586984664
595950,cornelia,2.264414342739521e-05,1870,18.0,1.7886573586984664
470564,cornelia,2.800191129845759e-07,1860,18.0,1.7886573586984664
2622197,cornelia,1.4666998032177763e-06,1960,18.0,1.7886573586984664
2916342,cornelia,1.1571102378510346e-06,1970,18.0,1.7886573586984664
3824665,cornelia,1.2883254430731878e-06,2000,18.0,1.7886573586984664
940910,cornelia,4.091813601523196e-06,1890,18.0,1.7886573586984664
2070726,phoenicians,4.0929403613976293e-07,1940,18.0,1.7944935664023347
1782868,phoenicians,7.40671733300239e-07,1930,18.0,1.7944935664023347
628360,phoenicians,4.569445983106657e-07,1870,18.0,1.7944935664023347
1145061,phoenicians,4.739703457437011e-07,1900,18.0,1.7944935664023347
40129,phoenicians,2.851326151793199e-07,1830,18.0,1.7944935664023347
3851514,phoenicians,3.456482896050016e-07,2000,18.0,1.7944935664023347
763034,phoenicians,9.608608716370102e-06,1880,18.0,1.7944935664023347
973033,phoenicians,3.2548517284843605e-07,1890,18.0,1.7944935664023347
459411,phoenicians,5.040344033722366e-07,1860,18.0,1.7944935664023347
167274,phoenicians,4.758139883721767e-07,1840,18.0,1.7944935664023347
2980213,phoenicians,8.26507312750739e-08,1970,18.0,1.7944935664023347
3224817,phoenicians,7.806422578047637e-07,1980,18.0,1.7944935664023347
2340040,phoenicians,5.932694999082212e-07,1950,18.0,1.7944935664023347
1543733,phoenicians,4.421167814635171e-07,1920,18.0,1.7944935664023347
1360440,phoenicians,2.4884695725493604e-07,1910,18.0,1.7944935664023347
2653202,phoenicians,2.851916284034565e-07,1960,18.0,1.7944935664023347
323378,phoenicians,2.2990096556106525e-07,1850,18.0,1.7944935664023347
3602750,phoenicians,6.785579422323266e-08,1990,18.0,1.7944935664023347
1808785,standish,2.057421481389553e-07,1930,18.0,1.8021524038881485
142338,standish,5.769244609012643e-06,1840,18.0,1.8021524038881485
760211,standish,2.010344833376463e-05,1880,18.0,1.8021524038881485
3821018,standish,1.6339737326781894e-06,2000,18.0,1.8021524038881485
3532989,standish,6.446300451207103e-07,1990,18.0,1.8021524038881485
960639,standish,6.509703456968721e-07,1890,18.0,1.8021524038881485
3268183,standish,1.5612845156095273e-07,1980,18.0,1.8021524038881485
1533984,standish,7.737043675611548e-07,1920,18.0,1.8021524038881485
455747,standish,6.720458711629821e-07,1860,18.0,1.8021524038881485
613070,standish,1.4723770390010335e-06,1870,18.0,1.8021524038881485
2915226,standish,1.2397609691261083e-06,1970,18.0,1.8021524038881485
2343621,standish,4.74615599926577e-07,1950,18.0,1.8021524038881485
2638810,standish,5.296415956064192e-07,1960,18.0,1.8021524038881485
310650,standish,5.172771725123968e-07,1850,18.0,1.8021524038881485
1142605,standish,5.170585589931285e-07,1900,18.0,1.8021524038881485
2065376,standish,5.730116505956682e-07,1940,18.0,1.8021524038881485
1330114,standish,1.7004542079087296e-06,1910,18.0,1.8021524038881485
46969,standish,2.1384946138449e-07,1830,18.0,1.8021524038881485
1392862,salter,8.294898575164536e-08,1910,18.0,1.8057715159849346
501277,salter,1.1200764519383036e-07,1860,18.0,1.8057715159849346
202134,salter,1.1895349709304417e-07,1840,18.0,1.8057715159849346
762868,salter,9.935114837800157e-06,1880,18.0,1.8057715159849346
323769,salter,2.2990096556106525e-07,1850,18.0,1.8057715159849346
1131285,salter,1.1633817577345389e-06,1900,18.0,1.8057715159849346
2644909,salter,4.074166120049379e-07,1960,18.0,1.8057715159849346
69645,salter,7.128315379482999e-08,1830,18.0,1.8057715159849346
2342575,salter,5.141668999204584e-07,1950,18.0,1.8057715159849346
1539677,salter,5.526459768293964e-07,1920,18.0,1.8057715159849346
3311094,salter,7.806422578047638e-08,1980,18.0,1.8057715159849346
991385,salter,1.394936455064726e-07,1890,18.0,1.8057715159849346
647065,salter,1.5231486610355525e-07,1870,18.0,1.8057715159849346
3528895,salter,8.142695306787921e-07,1990,18.0,1.8057715159849346
2072335,salter,4.0929403613976293e-07,1940,18.0,1.8057715159849346
3821736,salter,1.5711285891136438e-06,2000,18.0,1.8057715159849346
2917974,salter,1.033134140938424e-06,1970,18.0,1.8057715159849346
1780647,salter,8.641170221836122e-07,1930,18.0,1.8057715159849346
3847367,cairn,4.084934331695474e-07,2000,18.0,1.8163902572014403
2970309,cairn,1.2397609691261085e-07,1970,18.0,1.8163902572014403
1336482,cairn,9.953878290197442e-07,1910,18.0,1.8163902572014403
2358938,cairn,2.373077999632885e-07,1950,18.0,1.8163902572014403
1508194,cairn,1.2784543597320037e-05,1920,18.0,1.8163902572014403
954184,cairn,1.0694512822162898e-06,1890,18.0,1.8163902572014403
466978,cairn,3.3602293558149105e-07,1860,18.0,1.8163902572014403
636680,cairn,2.53858110172592e-07,1870,18.0,1.8163902572014403
304153,cairn,9.19603862244261e-07,1850,18.0,1.8163902572014403
811607,cairn,1.8657492653145834e-07,1880,18.0,1.8163902572014403
168622,cairn,4.163372398256546e-07,1840,18.0,1.8163902572014403
1144396,cairn,4.739703457437011e-07,1900,18.0,1.8163902572014403
2076184,cairn,3.274352289118104e-07,1940,18.0,1.8163902572014403
2640147,cairn,4.888999344059255e-07,1960,18.0,1.8163902572014403
1788597,cairn,5.349295851612838e-07,1930,18.0,1.8163902572014403
3543436,cairn,4.0713476533939604e-07,1990,18.0,1.8163902572014403
31866,cairn,4.989820765638098e-07,1830,18.0,1.8163902572014403
3205871,cairn,2.888376353877626e-06,1980,18.0,1.8163902572014403
2095440,sibyl,1.6371761445590517e-07,1940,18.0,1.8166102572787568
3510964,sibyl,2.7142317689293068e-06,1990,18.0,1.8166102572787568
1551237,sibyl,2.947445209756781e-07,1920,18.0,1.8166102572787568
452025,sibyl,8.960611615506428e-07,1860,18.0,1.8166102572787568
15242,sibyl,2.566193536613879e-06,1830,18.0,1.8166102572787568
303802,sibyl,9.19603862244261e-07,1850,18.0,1.8166102572787568
145637,sibyl,3.5686049127913253e-06,1840,18.0,1.8166102572787568
779624,sibyl,1.212737022454479e-06,1880,18.0,1.8166102572787568
596158,sibyl,2.1120994766359656e-05,1870,18.0,1.8166102572787568
1779746,sibyl,9.052654518114032e-07,1930,18.0,1.8166102572787568
3845510,sibyl,4.399160049518202e-07,2000,18.0,1.8166102572787568
960869,sibyl,6.509703456968721e-07,1890,18.0,1.8166102572787568
2356946,sibyl,2.768590999571699e-07,1950,18.0,1.8166102572787568
1138282,sibyl,6.894114119908379e-07,1900,18.0,1.8166102572787568
2624989,sibyl,1.18150817481432e-06,1960,18.0,1.8166102572787568
2937158,sibyl,3.7192829073783257e-07,1970,18.0,1.8166102572787568
3235743,sibyl,4.683853546828582e-07,1980,18.0,1.8166102572787568
1355801,sibyl,2.903214501307587e-07,1910,18.0,1.8166102572787568
2649635,thaddeus,3.259332896039503e-07,1960,18.0,1.8179574443784694
624122,thaddeus,6.092594644142209e-07,1870,18.0,1.8179574443784694
2051081,thaddeus,1.4325291264891702e-06,1940,18.0,1.8179574443784694
321936,thaddeus,2.2990096556106525e-07,1850,18.0,1.8179574443784694
2318957,thaddeus,2.491731899614529e-06,1950,18.0,1.8179574443784694
451017,thaddeus,1.0080688067444732e-06,1860,18.0,1.8179574443784694
3832866,thaddeus,7.855642945568219e-07,2000,18.0,1.8179574443784694
178026,thaddeus,2.379069941860884e-07,1840,18.0,1.8179574443784694
1334972,thaddeus,1.1198113076472125e-06,1910,18.0,1.8179574443784694
1133556,thaddeus,9.47940691487402e-07,1900,18.0,1.8179574443784694
1540429,thaddeus,5.158029117074366e-07,1920,18.0,1.8179574443784694
2937420,thaddeus,3.7192829073783257e-07,1970,18.0,1.8179574443784694
781742,thaddeus,1.0261620959230208e-06,1880,18.0,1.8179574443784694
933294,thaddeus,1.7994680270334964e-05,1890,18.0,1.8179574443784694
1799671,thaddeus,3.2918743702232844e-07,1930,18.0,1.8179574443784694
37468,thaddeus,3.564157689741499e-07,1830,18.0,1.8179574443784694
3228575,thaddeus,6.635459191340491e-07,1980,18.0,1.8179574443784694
3521041,thaddeus,1.2553321931298045e-06,1990,18.0,1.8179574443784694
2043457,salvador,2.8241288493643645e-06,1940,18.0,1.8329634963480068
3808851,salvador,5.121879200510479e-06,2000,18.0,1.8329634963480068
955032,salvador,1.022953400380799e-06,1890,18.0,1.8329634963480068
341107,salvador,1.1495048278053262e-07,1850,18.0,1.8329634963480068
1771786,salvador,1.6870856147394331e-06,1930,18.0,1.8329634963480068
815634,salvador,1.3993119489859372e-07,1880,18.0,1.8329634963480068
178636,salvador,2.379069941860884e-07,1840,18.0,1.8329634963480068
2324448,salvador,1.5820519997552566e-06,1950,18.0,1.8329634963480068
1365358,salvador,2.0737246437911337e-07,1910,18.0,1.8329634963480068
1157086,salvador,2.585292794965643e-07,1900,18.0,1.8329634963480068
628643,salvador,4.0617297627614723e-07,1870,18.0,1.8329634963480068
467726,salvador,3.3602293558149105e-07,1860,18.0,1.8329634963480068
1522907,salvador,1.7684671258540684e-06,1920,18.0,1.8329634963480068
3192694,salvador,2.8025057055191016e-05,1980,18.0,1.8329634963480068
2901873,salvador,3.9259097355660105e-06,1970,18.0,1.8329634963480068
29687,salvador,6.415483841534698e-07,1830,18.0,1.8329634963480068
2615997,salvador,2.4444996720296272e-06,1960,18.0,1.8329634963480068
3509856,salvador,3.019582842933854e-06,1990,18.0,1.8329634963480068
2635092,barclay,6.518665792079006e-07,1960,18.0,1.8334787936051467
3847,barclay,2.0101849370142053e-05,1830,18.0,1.8334787936051467
609323,barclay,2.1831797474842915e-06,1870,18.0,1.8334787936051467
2321526,barclay,1.9775649996940708e-06,1950,18.0,1.8334787936051467
137741,barclay,1.4809710388084e-05,1840,18.0,1.8334787936051467
955156,barclay,9.764555185453085e-07,1890,18.0,1.8334787936051467
800578,barclay,2.7986238979718744e-07,1880,18.0,1.8334787936051467
3234324,barclay,5.074174675730964e-07,1980,18.0,1.8334787936051467
3852968,barclay,3.142257178227288e-07,2000,18.0,1.8334787936051467
305752,barclay,8.046533794637284e-07,1850,18.0,1.8334787936051467
1528853,barclay,1.1052919536587927e-06,1920,18.0,1.8334787936051467
1773717,barclay,1.440195036972687e-06,1930,18.0,1.8334787936051467
2064961,barclay,5.730116505956682e-07,1940,18.0,1.8334787936051467
1129332,barclay,1.3357346107322485e-06,1900,18.0,1.8334787936051467
458697,barclay,5.600382259691518e-07,1860,18.0,1.8334787936051467
1341615,barclay,6.635918860131628e-07,1910,18.0,1.8334787936051467
3535412,barclay,5.767742508974777e-07,1990,18.0,1.8334787936051467
2947743,barclay,2.479521938252217e-07,1970,18.0,1.8334787936051467
2947576,mio,2.479521938252217e-07,1970,18.0,1.8358239110329917
456718,mio,6.160420485660669e-07,1860,18.0,1.8358239110329917
619390,mio,8.631175745868129e-07,1870,18.0,1.8358239110329917
19622,mio,1.5682293834862594e-06,1830,18.0,1.8358239110329917
1345180,mio,5.391684073856948e-07,1910,18.0,1.8358239110329917
1180858,mio,8.617642649885473e-08,1900,18.0,1.8358239110329917
967782,mio,4.184809365194178e-07,1890,18.0,1.8358239110329917
3245883,mio,3.122569031219055e-07,1980,18.0,1.8358239110329917
3839460,mio,5.656062920809118e-07,2000,18.0,1.8358239110329917
2635556,mio,6.111249180074068e-07,1960,18.0,1.8358239110329917
159387,mio,8.326744796513092e-07,1840,18.0,1.8358239110329917
808010,mio,1.8657492653145834e-07,1880,18.0,1.8358239110329917
1561967,mio,1.842153256097988e-07,1920,18.0,1.8358239110329917
2329118,mio,1.1074363998286796e-06,1950,18.0,1.8358239110329917
312679,mio,4.598019311221305e-07,1850,18.0,1.8358239110329917
1756440,mio,1.2797161614243018e-05,1930,18.0,1.8358239110329917
2060573,mio,7.367292650515733e-07,1940,18.0,1.8358239110329917
3537586,mio,5.08918456674245e-07,1990,18.0,1.8358239110329917
3529966,philo,7.464137364555593e-07,1990,18.0,1.8392253159054683
2078252,philo,2.865058252978341e-07,1940,18.0,1.8392253159054683
2314487,philo,4.073783899369786e-06,1950,18.0,1.8392253159054683
177804,philo,2.379069941860884e-07,1840,18.0,1.8392253159054683
1314318,philo,1.8041404400982864e-05,1910,18.0,1.8392253159054683
3825452,philo,1.2254802995086422e-06,2000,18.0,1.8392253159054683
2946395,philo,2.479521938252217e-07,1970,18.0,1.8392253159054683
802446,philo,2.7986238979718744e-07,1880,18.0,1.8392253159054683
27034,philo,7.841146917431297e-07,1830,18.0,1.8392253159054683
301330,philo,1.1495048278053263e-06,1850,18.0,1.8392253159054683
2642015,philo,4.481582732054317e-07,1960,18.0,1.8392253159054683
1759261,philo,7.118678325607853e-06,1930,18.0,1.8392253159054683
3225216,philo,7.806422578047637e-07,1980,18.0,1.8392253159054683
1146323,philo,4.308821324942737e-07,1900,18.0,1.8392253159054683
958125,philo,7.904639912033447e-07,1890,18.0,1.8392253159054683
1551877,philo,2.947445209756781e-07,1920,18.0,1.8392253159054683
459111,philo,5.600382259691518e-07,1860,18.0,1.8392253159054683
626619,philo,5.07716220345184e-07,1870,18.0,1.8392253159054683
460772,erskine,5.040344033722366e-07,1860,18.0,1.839796040977103
2062118,erskine,6.95799861437597e-07,1940,18.0,1.839796040977103
615363,erskine,1.2185189288284415e-06,1870,18.0,1.839796040977103
282174,erskine,2.339242324583839e-05,1850,18.0,1.839796040977103
1134545,erskine,9.048524782379747e-07,1900,18.0,1.839796040977103
1333311,erskine,1.2857092791505028e-06,1910,18.0,1.839796040977103
3865235,erskine,2.199580024759101e-07,2000,18.0,1.839796040977103
14058,erskine,2.993892459382859e-06,1830,18.0,1.839796040977103
165418,erskine,5.352907369186988e-07,1840,18.0,1.839796040977103
1518317,erskine,2.763229884146982e-06,1920,18.0,1.839796040977103
953731,erskine,1.1159491640517808e-06,1890,18.0,1.839796040977103
1771771,erskine,1.6870856147394331e-06,1930,18.0,1.839796040977103
2328921,erskine,1.146987699822561e-06,1950,18.0,1.839796040977103
2936633,erskine,3.7192829073783257e-07,1970,18.0,1.839796040977103
2630075,erskine,8.555748852103696e-07,1960,18.0,1.839796040977103
3263397,erskine,1.9516056445119094e-07,1980,18.0,1.839796040977103
3533898,erskine,6.107021480090941e-07,1990,18.0,1.839796040977103
777270,erskine,1.4925994122516663e-06,1880,18.0,1.839796040977103
220935,crunch,5.947674854652209e-08,1840,18.0,1.8404412905731244
975884,crunch,2.789872910129452e-07,1890,18.0,1.8404412905731244
815889,crunch,1.3993119489859372e-07,1880,18.0,1.8404412905731244
2892715,crunch,2.140653940024414e-05,1970,18.0,1.8404412905731244
3204066,crunch,3.4348259343409604e-06,1980,18.0,1.8404412905731244
1776918,crunch,1.1110075999503584e-06,1930,18.0,1.8404412905731244
115091,crunch,7.128315379482999e-08,1830,18.0,1.8404412905731244
629313,crunch,4.0617297627614723e-07,1870,18.0,1.8404412905731244
463475,crunch,3.9202675817840636e-07,1860,18.0,1.8404412905731244
1534421,crunch,7.368613024391952e-07,1920,18.0,1.8404412905731244
3806670,crunch,6.944388363882305e-06,2000,18.0,1.8404412905731244
2055821,crunch,1.0232350903494073e-06,1940,18.0,1.8404412905731244
1340906,crunch,7.050663788889855e-07,1910,18.0,1.8404412905731244
3505767,crunch,4.783833492737904e-06,1990,18.0,1.8404412905731244
2330914,crunch,9.887824998470354e-07,1950,18.0,1.8404412905731244
324496,crunch,2.2990096556106525e-07,1850,18.0,1.8404412905731244
1133030,crunch,9.910289047368297e-07,1900,18.0,1.8404412905731244
2622507,crunch,1.4259581420172826e-06,1960,18.0,1.8404412905731244
1538179,bowdoin,5.894890419513562e-07,1920,18.0,1.8429834750174
1332553,bowdoin,1.3686582649021482e-06,1910,18.0,1.8429834750174
21833,bowdoin,1.2118136145121096e-06,1830,18.0,1.8429834750174
3871711,bowdoin,1.8853543069363725e-07,2000,18.0,1.8429834750174
2352627,bowdoin,3.164103999510513e-07,1950,18.0,1.8429834750174
448642,bowdoin,1.2320840971321338e-06,1860,18.0,1.8429834750174
774959,bowdoin,1.865749265314583e-06,1880,18.0,1.8429834750174
2068645,bowdoin,4.911528433677155e-07,1940,18.0,1.8429834750174
292593,bowdoin,3.046187793684115e-06,1850,18.0,1.8429834750174
160900,bowdoin,7.13720982558265e-07,1840,18.0,1.8429834750174
3243678,bowdoin,3.512890160121437e-07,1980,18.0,1.8429834750174
1789231,bowdoin,5.349295851612838e-07,1930,18.0,1.8429834750174
933827,bowdoin,1.5390798887547478e-05,1890,18.0,1.8429834750174
2940704,bowdoin,3.306029251002956e-07,1970,18.0,1.8429834750174
3569083,bowdoin,1.696394855580817e-07,1990,18.0,1.8429834750174
2665211,bowdoin,1.6296664480197517e-07,1960,18.0,1.8429834750174
631618,bowdoin,3.554013542416289e-07,1870,18.0,1.8429834750174
1145854,bowdoin,4.308821324942737e-07,1900,18.0,1.8429834750174
2936566,bramble,3.7192829073783257e-07,1970,18.0,1.8468565339070497
1793384,bramble,4.114842962779106e-07,1930,18.0,1.8468565339070497
3215303,bramble,1.3661239511583366e-06,1980,18.0,1.8468565339070497
3835594,bramble,6.912965792100032e-07,2000,18.0,1.8468565339070497
961966,bramble,6.044724638613812e-07,1890,18.0,1.8468565339070497
2356046,bramble,2.768590999571699e-07,1950,18.0,1.8468565339070497
3538980,bramble,4.749905595626287e-07,1990,18.0,1.8468565339070497
461046,bramble,4.480305807753214e-07,1860,18.0,1.8468565339070497
634602,bramble,3.046297322071105e-07,1870,18.0,1.8468565339070497
1520178,bramble,2.247426972439545e-06,1920,18.0,1.8468565339070497
286445,bramble,7.81663282907622e-06,1850,18.0,1.8468565339070497
28819,bramble,6.415483841534698e-07,1830,18.0,1.8468565339070497
2638081,bramble,5.296415956064192e-07,1960,18.0,1.8468565339070497
1139509,bramble,6.463231987414105e-07,1900,18.0,1.8468565339070497
2082577,bramble,2.4557642168385776e-07,1940,18.0,1.8468565339070497
1353185,bramble,3.317959430065814e-07,1910,18.0,1.8468565339070497
784632,bramble,7.929434377586978e-07,1880,18.0,1.8468565339070497
137582,bramble,1.5523431370642264e-05,1840,18.0,1.8468565339070497
1549950,ms.,3.315875860976378e-07,1920,18.0,1.8473326010337205
771447,ms.,2.705336434706145e-06,1880,18.0,1.8473326010337205
1778330,ms.,1.0287107406947764e-06,1930,18.0,1.8473326010337205
2678857,ms.,1.2222498360148137e-07,1960,18.0,1.8473326010337205
1334467,ms.,1.1612858005230347e-06,1910,18.0,1.8473326010337205
300655,ms.,1.264455310585859e-06,1850,18.0,1.8473326010337205
3496394,ms.,3.922064906102848e-05,1990,18.0,1.8473326010337205
1122107,ms.,2.628381008215069e-06,1900,18.0,1.8473326010337205
2132005,ms.,8.18588072279526e-08,1940,18.0,1.8473326010337205
3800125,ms.,3.50990126807988e-05,2000,18.0,1.8473326010337205
436734,ms.,4.424301985156299e-06,1860,18.0,1.8473326010337205
618437,ms.,9.138891966213312e-07,1870,18.0,1.8473326010337205
944187,ms.,2.743375028293961e-06,1890,18.0,1.8473326010337205
2898720,ms.,5.9095272861677845e-06,1970,18.0,1.8473326010337205
32088,ms.,4.989820765638098e-07,1830,18.0,1.8473326010337205
2368455,ms.,1.977564999694071e-07,1950,18.0,1.8473326010337205
3192887,ms.,2.5995387184898632e-05,1980,18.0,1.8473326010337205
148597,ms.,2.4385466904074057e-06,1840,18.0,1.8473326010337205
3500316,scary,1.1501557120837938e-05,1990,18.0,1.8528368391526726
2062349,scary,6.548704578236207e-07,1940,18.0,1.8528368391526726
1551240,scary,2.947445209756781e-07,1920,18.0,1.8528368391526726
2626207,scary,1.1000248524133324e-06,1960,18.0,1.8528368391526726
1002354,scary,9.299576367098175e-08,1890,18.0,1.8528368391526726
169724,scary,3.568604912791325e-07,1840,18.0,1.8528368391526726
